_RAJ2000,_DEJ2000,recno,Karmn,Name,GJ,RAJ2016,DEJ2016,SpType,Teff,logg,[Fe/H],f_vsini,vsini,Mass,f_CaII,Inst,Ref,SimbadName,_RA.icrs,_DE.icrs,#Karmn,Name_2,RA_J2000,DE_J2000,SpType_2,SpTnum,RA_J2015,DE_J2015,eRA_J2015,eDE_J2015,RA_J2015deg,DE_J2015deg,Gaia_id_1,Plx,ePlx,d_pc,ed_pc,Ref_d,d_cif_GJ,d_cif_rJ,d_phot,pmra_1,pmra_error_1,pmdec_1,pmdec_error_1,pmtotal_1,epmtotal_1,FUV_mag,eFUV_mag,NUV_mag,eNUV_mag,Qf_FUV,Qf_NUV,Ref_FNUV,u_mag,eu_mag,Qf_u,Ref_u,BT_mag,eBT_mag,Qf_BT,Ref_BT,B_mag,eB_mag,Qf_B,Ref_B,g_mag,eg_mag,Qf_g,Ref_g,BP_mag,eBP_mag,Qf_BP,Ref_BP,VT_mag,eVT_mag,Qf_VT,Ref_VT,Vmag,eVmag,Qf_V,Ref_V,r_mag,er_mag,Qf_r,Ref_r,Gmag,eGmag,QfG,Ref_GG,i_mag,ei_mag,Qf_i,Ref_i,RP_mag,eRP_mag,Qf_RP,Ref_RP,Jmag,eJmag,H_mag,eH_mag,Ks_mag,eKs_mag,QFlag_2M,Qf_J,Qf_H,Qf_Ks,Ref_JHK,W1_mag,eW1_mag,W2_mag,eW2_mag,W3_mag,eW3_mag,W4_mag,eW4_mag,QFlag_WISE,Qf_W1,Qf_W2,Qf_W3,Qf_W4,Ref_Ws,Sample,SampleNum,Class,Multiplicity,Binarity,theta12,theta34,WDS_source,WDS_Comp,WDS_Obs1,WDS_Obs2,WDS_pa1,WDS_pa2,WDS_sep1,WDS_sep2,WDS_mag1,WDS_mag2,WDS_notes,WDS_angDist,Gaia_id_2,rho,ra,ra_error,dec,dec_error,ra_,dec_,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,pmtotal_2,epmtotal_2,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al_1,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al_1,astrometric_excess_noise,astrometric_excess_noise_sig,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,Karmn_VOSA,u0,astrometric_chi2_al,astrometric_n_good_obs_al,mu_ratio,PA1,PA2,dPA,dPA_,UWE,RUWE,M_sch19,Teff_2,logg_2,Chi2,Ftot,Ferr,Lbol,Lberr,Nfit,Ntot,Vgf,Vgfb,G_J,Karmn_Pas18,Teff_Pas18,[Fe/H]_Pas18,logg_Pas18,_The300,_baroch,_dphot,_young,_2MASS,_delta_karmn,_flux_cont,_delta,_delta_gaia,_new,_known,_background,_Montes18,_RUWE,_Gaia_not,_aux,cif_Outliers,cif_Youngs,cif_Notes,Karmn_Mult,Widerho_arcsec,eWiderho_arcsec,Ref36,Closerho_arcsec,eCloserho_arcsec,Ref37,LoRes_spectrum,HiRes_spectrum,LoRes_imaging,HiRes_imaging
119.2809811,41.34428,91,J07582+413,GJ 1105,"  1105",07 58 13.01,+41 18 01.9,M3.5V,3363,5.02,0.0,<,3.0,0.262,0,CARM+,2018A&A...614A..76J,GJ 1105,07 57 07.44,+41 20 39.4,J07582+413,GJ 1105,119.552916666667,41.30375,M3.5 V,3.5,119.554168185325,41.3007379371585,0.0493409051098539,0.0424803224582989,07:58:13.00,+41:18:02.7,922225002820369152,113.0897,0.0661,8.843,0.005,Gaia2,9.31028053067979,9.68922834107088,9.31028053067979,217.003867452485,0.099635345060833,-687.761429081073,0.0753067463454226,721.184069306148,0.0778232287360262,21.441,0.305,20.307,0.149,false,false,GALEX,15.965,0.007,false,SDSS9,,,,,13.669,0.06,false,UCAC4,12.769,0.06,false,UCAC4,12.2604,0.002,false,Gaia2,11.995,0.009,false,TYC2,12.015,0.08,false,UCAC4,11.377,0.04,false,UCAC4,10.6656,5.0E-4,false,Gaia2,9.923,0.1,false,UCAC4,9.4651,0.0018,false,Gaia2,7.734,0.023,7.133,0.034,6.878,0.031,AAA,false,false,false,2M,6.708,0.069,6.476,0.023,6.437,0.016,6.244,0.056,AAAA,false,false,false,false,WISE,M,2,Alpha,Single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J07582+413,2.120551,849.9102,178,,-17.5116323145704,,,,2.21647828623408,1.0452369625791,0.267287154707126,3200,5.5,108.09731,3.5674492E-9,5.0323103E-11,0.008719717,1.3286254E-4,16,16,8.006205,1.1469398,2.93159979400635,J07582+413,3363,0.0,5.02,true,false,false,false,,false,false,false,false,false,false,false,false,false,false,false,,,,J07582+413,,,,,,,,CAFEbis,,FastCam [WD15]
122.9948556,-21.5062106,92,J08126-215,GJ 300,"   300",08 12 40.90,-21 33 17.4,M4.0V,3326,5.03,0.04,<,3.0,0.189,0,CARM,2018A&A...614A..76J,GJ 300,08 11 58.77,-21 30 22.4,J08126-215,GJ 300,123.170333333333,-21.5515833333333,M4.0 V,4.0,123.170432983354,-21.5549276750542,0.0497887018381088,0.041566919601188,08:12:40.90,-21:33:17.7,5700706729031126656,123.2204,0.0667,8.116,0.004,Gaia2,7.29192108774916,7.59048794685169,7.29192108774916,13.6950756144215,0.109078266379423,-694.016389144239,0.0886015438054236,694.1514989517,0.0886104347934311,,,,,,,,,,,,,,,,13.808,0.02,false,UCAC4,12.893,0.03,false,UCAC4,12.3874,0.002,false,Gaia2,,,,,12.131,0.01,false,UCAC4,11.491,0.08,false,UCAC4,10.6654,7.0E-4,false,Gaia2,9.862,0.11,false,UCAC4,9.4336,0.0015,false,Gaia2,7.601,0.02,6.964,0.033,6.705,0.027,AAA,false,false,false,2M,6.492,0.04,6.268,0.023,6.247,0.015,6.087,0.054,AAAA,false,false,false,false,WISE,M,2,Alpha,Single,,,,HEL2,,2002,2002,67,67,2.0,2.0,8.39,,K,0.09984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J08126-215,2.343932,2846.8691,331,,-1.1304750438770343,,,,2.95511878793074,1.26075278119448,0.261386548768203,3100,5.5,334.51227,4.0304213E-9,5.0368022E-11,0.008298122,1.1188085E-4,15,15,13.97594,1.3559383,3.06440016784668,J08126-215,3326,0.04,5.03,true,false,false,false,,false,false,false,false,false,false,false,false,false,false,false,,,,J08126-215,,,,,,,,,,FastCam
123.8247798,1.3525521,93,J08161+013,GJ 2066,"  2066",08 16 07.56,+01 18 10.2,M2.0V,3589,4.86,-0.06,<,3.0,0.5,0,CARM+,2018A&A...614A..76J,GJ 2066,08 15 17.95,+01 21 09.2,J08161+013,GJ 2066,124.03325,1.30255555555556,M2.0 V,2.0,124.03163532244,1.30283427773335,0.041213445355218,0.0324637372461025,08:16:07.59,+01:18:10.2,3089711447388931584,111.8419,0.0534,8.941,0.004,Gaia2,9.69239347103973,9.51399201264653,9.69239347103973,-376.316382409991,0.0868366660172417,60.3972486081953,0.054951179416725,381.132322572598,0.0861804819967639,,,,,,,,15.026,0.007,false,SDSS9,12.195,0.185,false,TYC2,11.645,0.04,false,UCAC4,10.811,0.03,false,UCAC4,10.3587,0.0027,false,Gaia2,10.38,0.052,false,TYC2,10.099,0.03,false,UCAC4,9.571,0.1,false,UCAC4,9.1241,8.0E-4,false,Gaia2,8.396,0.06,false,UCAC4,8.0611,0.0034,false,Gaia2,6.625,0.026,6.036,0.031,5.766,0.024,AAA,false,false,false,2M,5.676,0.135,5.342,0.062,5.499,0.015,5.371,0.036,BAAA,false,false,false,false,WISE,M,2,Alpha,Single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J08161+013,1.598272,346.3423,160,,-80.88201966339315,,,,1.4948131369224,0.93526830034087,0.451900272276014,3500,5.0,55.873646,1.119665E-8,1.9085365E-10,0.027977288,5.0192256E-4,16,17,12.034501,1.4028981,2.4991,J08161+013,3589,-0.06,4.86,true,false,false,false,,false,false,false,false,false,false,false,false,false,false,false,,,OK & avrg(u),J08161+013,,,,,,,CAFOS,FEROS,,FastCam [WD15]
127.130976,3.9728173,94,J08293+039,2M J08292191+0355092,"     0",08 29 21.81,+03 55 08.1,M2.5V,3575,4.88,-0.07,<,3.0,0.47,0,CARM,2018A&A...614A..76J,2MASS J08292191+0355092,08 28 31.43,+03 58 22.1,J08293+039,2M J08292191+0355092,127.341333333333,3.91925,M2.5 V,2.5,127.340900568085,3.91895869680064,0.0563499293915834,0.0426236519013335,08:29:21.82,+03:55:08.3,3091982587439255168,54.3163,0.0795,18.411,0.027,Gaia2,17.5554872211642,17.7338589764343,17.5554872211642,-93.4238819605834,0.12237198315261,-70.3695992755708,0.0758857358267246,116.961114148205,0.107883184744287,22.717,0.191,20.354,0.033,false,false,GALEX,15.3,0.006,false,SDSS9,,,,,12.962,0.03,false,UCAC4,12.22,0.02,false,UCAC4,11.6777,0.0028,false,Gaia2,,,,,11.437,0.01,false,UCAC4,10.846,0.02,false,UCAC4,10.438,6.0E-4,false,Gaia2,9.708,0.06,false,UCAC4,9.3664,0.0017,false,Gaia2,7.932,0.024,7.277,0.034,7.026,0.031,AAA,false,false,false,2M,6.883,0.056,6.818,0.02,6.789,0.018,6.652,0.09,AAAA,false,false,false,false,WISE,M,2,Alpha,Single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J08293+039,1.663693,494.00598,160,,53.01187194667259,,,,1.78525501203401,1.07306757438663,0.50028236454551,3500,5.5,107.65924,3.309548E-9,3.9925237E-11,0.03506459,5.258525E-4,15,15,13.131529,0.8799427,2.50599983978272,J08293+039,3575,-0.07,4.88,true,false,false,false,,false,false,false,false,false,false,false,false,false,false,false,,,,J08293+039,,,,,,,,FEROS,,FastCam
127.6403635,-5.9795342,95,J08313-060,LP 665-021," 3501A",08 31 21.11,-06 02 02.6,M1.5V,3802,4.68,0.16,<,3.0,0.642,0,FEROS,2018A&A...614A..76J,LP 665-021,08 30 33.69,-05 58 46.3,J08313-060,LP 665-021,127.840125,-6.03380555555556,M1.5 V+,1.5,127.838131561723,-6.03410143359102,0.0942543119349533,0.0892725092585743,08:31:21.15,-06:02:02.8,3064885260813278336,39.9747,0.1231,25.016,0.077,Gaia2,21.4674118471629,22.1568904475718,21.4674118471629,-430.862956752782,0.187497260848776,-65.7792475802816,0.154188358268102,435.855247661397,0.186804699631901,,,20.21,0.162,,false,GALEX,,,,,12.273,0.182,false,TYC2,12.562,0.05,false,UCAC4,11.875,0.04,false,UCAC4,11.4149,7.0E-4,false,Gaia2,11.21,0.1,false,TYC2,11.175,0.03,false,UCAC4,10.596,0.03,false,UCAC4,10.3448,6.0E-4,false,Gaia2,9.717,0.04,false,UCAC4,9.3433,7.0E-4,false,Gaia2,7.998,0.021,7.37,0.033,7.179,0.034,AAA,false,false,false,2M,7.009,0.04,7.015,0.021,6.956,0.017,6.821,0.094,AAAA,false,false,false,false,WISE,M,2,Delta,Wide + Resolved Physical,,,,BAG49,"Aa,Ab",2003,2003,66,66,0.1,0.1,11.2,14.2,N,0.596795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.541352,3428.2893,264,,81.31975785293994,,,,3.6382190793234,2.36040766763426,,,,,,,,,,,,,2.3467998550415,J08313-060,3802,0.16,4.68,false,false,false,false,,true,false,true,false,false,false,false,false,true,false,false,,,,J08313-060,84.40,0.10,Dor11,113,3,Bal13,,FEROS,TCP,(FastCam)
128.4051871,-1.0907339,96,J08344-011,LP 605-037,"  2070",08 34 26.12,-01 08 46.3,M3.5V,3371,5.02,-0.03,<,3.0,0.25,0,FEROS,2018A&A...614A..76J,LP 605-037,08 33 37.24,-01 05 26.6,J08344-011,LP 605-037,128.607791666667,-1.14422222222222,M3.5 V,3.5,128.608854670595,-1.1461260988971,0.0525702378405698,0.0481653237914584,08:34:26.13,-01:08:46.1,3073508528645520000,74.6362,0.0672,13.398,0.012,Gaia2,20.8445552599541,20.0963567103049,20.8445552599541,231.553344812469,0.108816353208768,-419.335173690583,0.0895444362418475,479.018725508673,0.0944005616888621,,,,,,,,16.23,0.01,false,SDSS9,,,,,14.274,0.03,false,UCAC4,13.426,0.01,false,UCAC4,12.959,0.0016,false,Gaia2,,,,,12.711,0.03,false,UCAC4,12.132,0.01,false,UCAC4,11.5077,0.0014,false,Gaia2,10.785,0.04,false,UCAC4,10.3607,0.0013,false,Gaia2,8.81,0.02,8.322,0.04,8.031,0.029,AAA,false,false,false,2M,7.857,0.022,7.645,0.02,7.587,0.018,7.342,0.117,AAAB,false,false,false,false,WISE,M,2,Gamma,Single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J08344-011,2.071601,2069.4954,279,,-28.90710934696516,,,,2.7482544821244,1.32663311232443,0.2547586655952,3300,5.5,120.76508,1.396986E-9,1.3751414E-11,0.007838218,9.119722E-5,15,15,15.860659,1.0119143,2.6976995803833,J08344-011,3371,-0.03,5.02,false,false,false,false,,false,false,false,false,false,false,false,false,false,false,false,,,,J08344-011,,,,,,,,FEROS,,(Astralux)
128.5665738,68.1225123,97,J08358+680,G 234-037,"  3506",08 35 46.64,+68 04 00.3,M2.5V,3471,4.95,-0.06,<,3.0,0.399,0,CARM,2018A&A...614A..76J,G 234-037,08 34 15.98,+68 07 21.0,J08358+680,G 234-037,128.954833333333,68.0693611111111,M2.5 V,2.5,128.944682891902,68.0667806898086,0.0201398265293683,0.028978477092217,08:35:46.72,+68:04:00.4,1094235934764378112,76.8538,0.0366,13.012,0.006,Gaia2,13.6854773293364,15.319960986801,13.6854773293364,-837.333348796696,0.0439737913831102,-562.427388204351,0.0534904488467351,1008.68811037379,0.0471387687482643,,,20.59,0.198,,false,GALEX,,,,,13.42,0.214,false,TYC2,13.059,0.219,false,APASS9,12.372,0.05,false,UCAC4,11.9111,0.0015,false,Gaia2,12.0,0.103,false,TYC2,11.599,0.065,false,APASS9,10.946,0.03,false,UCAC4,10.5459,4.0E-4,false,Gaia2,9.762,0.08,false,UCAC4,9.424,9.0E-4,false,Gaia2,7.861,0.023,7.287,0.023,7.053,0.026,AAA,false,false,false,2M,6.856,0.032,6.71,0.021,6.697,0.024,6.381,0.088,AAAA,false,false,false,false,WISE,M,2,Alpha,Single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J08358+680,1.788034,1334.1984,331,,56.1111865374962,,,,2.02302576537608,1.13142466271675,0.366930339899999,3400,5.0,281.42035,3.3293024E-9,4.803229E-11,0.01761922,2.7044374E-4,17,17,9.848751,1.7002034,2.68489993896484,J08358+680,3471,-0.06,4.95,true,false,false,false,,false,false,false,false,false,false,false,false,false,false,false,V,,,J08358+680,,,,,,,,,,
129.0589981,15.1819866,98,J08371+151,NLTT 19893,"  3508",08 37 07.85,+15 07 32.6,M2.5V,3489,4.92,0.0,<,3.0,0.507,0,FEROS,2018A&A...614A..76J,NLTT 19893,08 36 14.16,+15 10 55.2,J08371+151,NLTT 19893,129.283291666667,15.1298888888889,M2.5 V,2.5,129.282592278918,15.1254620897733,0.044935316851373,0.0307242387154616,08:37:07.82,+15:07:31.7,657608666099404544,56.1032,0.0594,17.824,0.019,Gaia2,16.9004126636428,16.706482757675,16.9004126636428,-127.048961493007,0.0958898155281058,-894.337759407772,0.0601388893829145,903.316924738469,0.0610494168038901,,,21.179,0.309,,false,GALEX,15.785,0.007,false,SDSS9,,,,,13.218,0.04,false,UCAC4,12.428,0.05,false,UCAC4,12.0373,0.0032,false,Gaia2,11.798,0.007,false,TYC2,11.835,0.05,false,UCAC4,11.256,0.05,false,UCAC4,10.734,6.0E-4,false,Gaia2,10.026,0.02,false,UCAC4,9.6315,0.002,false,Gaia2,8.122,0.026,7.574,0.049,7.321,0.017,AAA,false,false,false,2M,7.094,0.037,7.062,0.02,6.996,0.018,6.897,0.112,AAAB,false,false,false,false,WISE,M,2,Beta,Single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J08371+151,1.712286,654.52625,201,,8.085296419891321,,,,1.82740789189162,1.06723286407272,0.442093646621712,3400,5.5,80.61695,2.6834717E-9,3.2750143E-11,0.02664727,3.820246E-4,16,16,10.327805,0.61709476,2.61200025939941,J08371+151,3489,0.0,4.92,false,false,false,false,,false,false,false,false,false,false,false,false,false,false,false,,,,J08371+151,,,,,,,,FEROS,,FastCam
129.8207573,31.5096358,99,J08402+314,LSPM J0840+3127,"     0",08 40 16.22,+31 27 08.8,M3.5V,3381,5.02,-0.04,<,3.0,0.295,0,CARM,2018A&A...614A..76J,LSPM J0840+3127,08 39 16.98,+31 30 34.7,J08402+314,LSPM J0840+3127,130.066541666667,31.4518888888889,M3.5 V,3.5,130.067634905193,31.4524095768969,0.0570673630315371,0.0353783807012917,08:40:16.23,+31:27:08.7,709563717249089792,89.2077,0.0711,11.21,0.009,Gaia2,12.3493535997587,12.3156583160468,12.3493535997587,205.535345277633,0.107148584044443,120.002827497458,0.0732007844264607,238.003060412635,0.0996209664776069,,,22.104,0.439,,false,GALEX,15.989,0.006,false,SDSS9,,,,,13.914,0.03,false,UCAC4,13.034,0.03,false,UCAC4,12.5137,0.0015,false,Gaia2,,,,,12.273,0.03,false,UCAC4,11.682,0.05,false,UCAC4,10.9771,8.0E-4,false,Gaia2,10.241,0.05,false,UCAC4,9.8049,8.0E-4,false,Gaia2,8.122,0.021,7.561,0.04,7.302,0.021,AAA,false,false,false,2M,7.095,0.04,6.981,0.02,6.893,0.016,6.861,0.131,AAAB,false,false,false,false,WISE,M,2,Alpha,Single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J08402+314,2.32924,4343.3687,464,,59.72126947103245,,,,3.07614645326797,1.32066530424858,0.281669485607658,3300,4.5,331.65497,2.4938873E-9,2.8218324E-11,0.009795653,1.2656674E-4,15,15,47.93463,4.000336,2.85510025939941,J08402+314,3381,-0.04,5.02,true,false,false,false,,false,false,false,false,false,false,false,false,false,false,false,,,,J08402+314,,,,,,,,,,(Astralux)
130.4701957,9.6116938,100,J08427+095,BD+10 1857AB,"   319",08 42 44.79,+09 33 13.5,M0.0V,4024,4.64,0.14,<,3.0,0.682,0,FEROS,2018A&A...614A..76J,BD+10 1857,08 41 52.85,+09 36 42.1,J08427+095,BD+10 1857 AB,130.685625,9.55669444444444,M0.0 V+,0.0,130.686517242092,9.5539723965289,0.128009197129866,0.102814583133002,08:42:44.76,+09:33:14.3,598180818531935232,64.368,0.1453,15.536,0.035,Gaia2,12.7483115366093,13.1823436035483,12.7483115366093,223.712379193596,0.2555504805628,-631.917968506459,0.213306807098892,670.348825258753,0.218416271879649,,,,,,,,16.268,0.022,false,SDSS9,,,,,11.14,0.14,false,UCAC4,10.363,0.02,false,UCAC4,9.8873,0.0025,false,Gaia2,,,,,9.648,0.06,false,UCAC4,9.129,0.03,false,UCAC4,8.9468,4.0E-4,false,Gaia2,8.332,0.04,false,UCAC4,7.971,0.0043,false,Gaia2,6.687,0.024,6.051,0.053,5.827,0.023,AAA,false,false,false,2M,5.744,0.128,5.583,0.049,5.672,0.015,5.568,0.042,BAAA,false,false,false,false,WISE,M,2,Delta,Wide + Resolved Physical,Known,41.8036108565301,401.80361085653,ST8,AB,1937,2017,177,38,2.0,1.6,9.7,13.2,N W,0.443755,598180818531355776,1.49640578933372,130.686796029574,0.30071190966035,9.55428416381455,0.289109802080411,08:42:44.83,+09:33:15.4,61.7633528733137,0.339557256547113,200.347078032855,0.586572488729068,-575.470327216055,0.606277428075907,609.348052579522,0.604178260149596,266,257,247,19,88.94004,12200.8125,0.928766389462609,342.388165925161,284,334426.08187011,969.571712412594,344.92145,11.877615,0,,,,,0,,,,,,1.33454,11531.787,367,0.09113514277481433,-19.495044215215582,-19.195303257251826,0.2997409579637562,179.70025904203624,5.64409127286109,4.22924099154847,,,,,,,,,,,,,2.25980020217895,J08427+095,4024,0.14,4.64,false,false,false,false,true,true,true,true,true,false,true,false,true,true,false,false,,,,J08427+095,114.40,0.10,Dor11,1330,10,Jod13,,FEROS,,(FastCam)
130.5022055,9.6081482,101,J08428+095,BD+10 1857C,"  319C",08 42 52.47,+09 33 00.6,M2.5V,3505,4.91,-0.01,<,3.0,0.43,0,FEROS,2018A&A...614A..76J,GJ 319 C,08 42 00.53,+09 36 29.3,J08428+095,BD+10 1857 C,130.717625,9.55311111111111,M2.5 V,2.5,130.718593718594,9.55045954540859,0.0442947208486858,0.0317862010835264,08:42:52.46,+09:33:01.7,598180646733241216,64.5835,0.0549,15.484,0.013,Gaia2,17.1076886701256,16.5802056700313,17.1076886701256,223.224926539542,0.0864310031223202,-614.258029958324,0.0692988075863793,653.561240586424,0.0715092042293555,,,,,,,,15.728,0.006,false,SDSS9,13.742,0.479,false,TYC2,13.396,0.15,false,UCAC4,12.802,0.67,false,UCAC4,12.0595,0.0015,false,Gaia2,11.696,0.156,false,TYC2,11.8,0.05,false,UCAC4,11.267,0.17,false,UCAC4,10.724,5.0E-4,false,Gaia2,10.333,0.83,false,UCAC4,9.6116,8.0E-4,false,Gaia2,8.122,0.026,7.49,0.038,7.283,0.018,AAA,false,false,false,2M,7.005,0.033,6.962,0.02,6.913,0.016,6.725,0.084,AAAA,false,false,false,false,WISE,M,2,Beta,Wide,Background,-42.8307076572734,317.169292342727,CRC17.00,CD,2012,2013,145,144,6.2,5.6,8.1,,NUK,4.0E-5,598180642438136960,4.14489530325496,130.719381479524,0.194216046114228,9.54960975502506,0.086621702233888,08:42:52.65,+09:32:58.6,0.343310835241866,0.0886247755538309,-1.87301474341084,0.486406662447808,-1.76658888379296,0.195797397517409,2.57468843034943,0.378492085954826,230,0,225,5,0.71303254,234.60165,0.136635594514205,1.01874846165652,238,5399.63718778716,7.08315968681329,762.32043,16.357454,19,3207.80597987715,96.4579809686853,33.255993,16.585869,18,8219.40591367309,419.576973158566,19.589745,14.974819,J08428+095,1.70867,999.8454,295,0.9984449215197965,-19.971437796551538,46.67491193078559,66.64634972733712,113.35365027266288,1.85680981809575,1.08669890505232,0.390559123492551,3400,5.5,259.27335,2.7004992E-9,1.0378208E-10,0.020237446,8.117211E-4,16,17,3.0073574,0.5165969,2.60200025939941,J08428+095,3505,-0.01,4.91,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,,,Matched with RV in J2015.5,J08428+095,114.40,0.10,Dor11,,,,,FEROS,TCP,FastCam [WD15]
132.9275,28.3760825,102,J08526+283,rho Cnc B,"  324B",08 52 40.23,+28 18 55.0,M4.5V,3307,5.03,0.13,,2.5,0.248,0,CARM,2010AJ....139..504B,rho Cnc B,08 51 42.60,+28 22 33.9,J08526+283,rho Cnc B,133.170208333333,28.3163611111111,M4.5 V,4.5,133.167907992431,28.3152863453894,0.0791478361549854,0.0508479093326585,08:52:40.30,+28:18:55.0,704966762213039488,80.1166,0.109,12.482,0.017,Gaia2,10.5019083085761,11.2602497204784,10.5019083085761,-481.203613619188,0.150964700680794,-244.778847314207,0.105914743605395,539.882951992964,0.142868688881914,,,,,,,,,,,,,,,,14.863,0.08,false,UCAC4,13.865,0.08,false,UCAC4,13.4222,0.002,false,Gaia2,,,,,13.148,0.1,false,UCAC4,12.514,0.08,false,UCAC4,11.6798,9.0E-4,false,Gaia2,10.874,0.08,false,UCAC4,10.4304,0.0013,false,Gaia2,8.56,0.027,7.933,0.04,7.666,0.023,AAA,false,false,false,2M,7.433,0.029,7.336,0.02,7.206,0.018,7.187,0.132,AAAB,false,false,false,false,WISE,M,2,Alpha,Wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J08526+283,2.393281,3421.5708,355,,63.038451586191314,,,,3.12664614236219,1.30642667633353,0.255416441428398,3100,4.5,181.98512,1.6187874E-9,2.176326E-11,0.007883217,1.2745662E-4,15,15,11.045281,4.528766,3.1197995803833,J08526+283,3307,0.13,5.03,true,false,false,false,,false,false,false,false,false,false,false,false,false,false,false,,,,J08526+283,84.70,0.10,Dor11,,,,CAFOS,,TCP,(FastCam)
133.5751828,1.603129,103,J08551+015,BD+02 2098,"   328",08 55 07.67,+01 32 29.8,M0.0V,4091,4.61,0.25,<,3.0,0.686,0,FEROS,2018A&A...614A..76J,BD+02 2098,08 54 18.04,+01 36 11.3,J08551+015,BD+02 2098,133.78175,1.54647222222222,M0.0 V,0.0,133.781950748883,1.54200109216406,0.0313834356996518,0.0253888068493229,08:55:07.67,+01:32:31.2,577602496345490176,48.6883,0.0396,20.539,0.017,Gaia2,18.3426976000121,18.801030273766,18.3426976000121,44.7450867382704,0.0701243192548627,-1045.97069000462,0.0495251787984359,1046.92731702633,0.0495706108576933,,,,,,,,15.127,0.009,false,SDSS9,11.706,0.09,false,TYC2,11.297,0.02,false,UCAC4,10.667,0.01,false,UCAC4,10.2077,0.001,false,Gaia2,10.131,0.041,false,TYC2,9.997,0.01,false,UCAC4,9.371,0.01,false,UCAC4,9.2861,4.0E-4,false,Gaia2,8.691,0.04,false,UCAC4,8.3667,7.0E-4,false,Gaia2,7.191,0.027,6.523,0.018,6.352,0.026,AAA,false,false,false,2M,6.301,0.081,6.185,0.026,6.271,0.015,6.213,0.053,AAAA,false,false,false,false,WISE,M,2,Beta,Single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J08551+015,1.281775,857.3352,453,,-2.4495356337169634,,,,1.38336351698765,1.07925612294486,0.792143718688658,3900,5.0,235.81763,7.3765274E-9,9.0559144E-11,0.09726484,0.0013550987,17,17,10.35512,0.8429714,2.09510001525879,J08551+015,4091,0.25,4.61,false,false,false,false,,false,false,false,false,false,false,false,false,false,false,false,,,,J08551+015,,,,,,,,FEROS,,(FastCam)
